[2017-05-29 06:26] [PACMAN] Running 'pacman -r /mnt -Sy --cachedir=/mnt/var/cache/pacman/pkg base base-devel zsh grml-zsh-config'
[2017-05-29 06:26] [PACMAN] synchronizing package lists
[2017-05-29 03:08] [ALPM] installed xcb-util-renderutil (0.3.9-1)
[2017-05-29 03:08] [ALPM] installed xcb-util (0.4.0-1)
[2017-05-29 03:08] [ALPM] installed xcb-util-image (0.4.0-1)
[2017-05-29 03:08] [ALPM] installed xcb-util-cursor (0.1.3-1)
[2017-05-29 03:08] [ALPM] installed xcb-util-keysyms (0.4.0-1)
[2017-05-29 03:08] [ALPM] installed xcb-util-wm (0.4.1-1)
[2017-05-29 03:08] [ALPM] installed xcb-util-xrm (1.2-2)
[2017-05-29 03:08] [ALPM] installed libev (4.24-1)
[2017-05-29 03:08] [ALPM] installed yajl (2.1.0-1)
[2017-05-29 03:08] [ALPM] installed startup-notification (0.12-5)
[2017-05-29 03:08] [ALPM] installed libxkbcommon-x11 (0.7.1-1)
[2017-05-29 03:08] [ALPM] installed i3-wm (4.13-1)
[2017-05-29 03:08] [ALPM] installed i3blocks (1.4-4)
[2017-05-29 03:08] [ALPM] installed i3lock (2.8-1)
[2017-05-29 03:08] [ALPM] installed wireless_tools (30.pre9-1)
[2017-05-29 03:08] [ALPM] installed confuse (3.1-1)
[2017-05-29 03:08] [ALPM] installed libasyncns (0.8+3+g68cd5af-1)
[2017-05-29 03:08] [ALPM] installed libice (1.0.9-1)
[2017-05-29 03:08] [ALPM] installed libsm (1.2.2-2)
[2017-05-29 03:08] [ALPM] installed libpulse (10.0-3)
[2017-05-29 03:08] [ALPM] installed i3status (2.11-2)
[2017-05-29 03:08] [ALPM] installed dmenu (4.7-1)
[2017-05-29 03:08] [ALPM] installed libdaemon (0.14-3)
[2017-05-29 03:08] [ALPM] installed avahi (0.6.32-3)
[2017-05-29 03:09] [ALPM] installed libcups (2.2.3-1)
[2017-05-29 03:09] [ALPM] installed gtk2 (2.24.31-1)
[2017-05-29 03:09] [ALPM] installed gmrun (0.9.2-6)
[2017-05-29 03:09] [ALPM] installed vte-common (0.48.3-1)
[2017-05-29 03:09] [ALPM] installed pcre2 (10.23-1)
[2017-05-29 03:09] [ALPM] installed vte3-ng (0.48.3.a-1)
[2017-05-29 03:09] [ALPM] installed termite-terminfo (12-2)
[2017-05-29 03:09] [ALPM] installed termite (12-2)
[2017-05-29 03:09] [ALPM] installed adobe-source-code-pro-fonts (2.030ro+1.050it-3)
[2017-05-29 03:09] [ALPM] transaction completed
[2017-05-29 03:09] [ALPM] running 'fontconfig.hook'...
[2017-05-29 03:09] [ALPM] running 'gtk-query-immodules-2.0.hook'...
[2017-05-29 03:09] [ALPM] running 'systemd-update.hook'...
[2017-05-29 03:09] [ALPM] running 'update-desktop-database.hook'...
[2017-05-29 03:09] [ALPM] running 'xorg-mkfontdir.hook'...
[2017-05-29 03:11] [PACMAN] Running 'pacman -S virtualbox virtualbox-guest-iso virtualbox-host-modules-arch'
[2017-05-29 03:15] [ALPM] transaction started
[2017-05-29 03:15] [ALPM] installed python2 (2.7.13-2)
[2017-05-29 03:15] [ALPM] installed sdl (1.2.15-8)
[2017-05-29 03:15] [ALPM] installed libvpx (1.6.1-1)
[2017-05-29 03:15] [ALPM] installed libxt (1.1.5-1)
[2017-05-29 03:15] [ALPM] installed libxmu (1.1.2-1)
[2017-05-29 03:15] [ALPM] installed tslib (1.10-1)
[2017-05-29 03:15] [ALPM] installed libproxy (0.4.15-1)
[2017-05-29 03:15] [ALPM] installed openssl-1.0 (1.0.2.l-1)
[2017-05-29 03:15] [ALPM] installed qt5-base (5.8.0-12)
[2017-05-29 03:15] [ALPM] installed qt5-x11extras (5.8.0-1)
[2017-05-29 03:15] [ALPM] installed virtualbox-host-modules-arch (5.1.22-3)
[2017-05-29 03:15] [ALPM-SCRIPTLET] ==> Virtualbox kernel modules will be loaded at boot time by systemd-modules-load.
[2017-05-29 03:15] [ALPM-SCRIPTLET] ==> In order to use them right now, you may want to load them manually.
[2017-05-29 03:15] [ALPM-SCRIPTLET] ==> Read modules-load.d man page to disable module boot loading.'
[2017-05-29 03:15] [ALPM] installed virtualbox (5.1.22-2)
[2017-05-29 03:15] [ALPM] installed virtualbox-guest-iso (5.1.22-1)
[2017-05-29 03:15] [ALPM-SCRIPTLET] 
[2017-05-29 03:15] [ALPM-SCRIPTLET] ===> virtualbox-guest-iso post install message:
[2017-05-29 03:15] [ALPM-SCRIPTLET] ===>
[2017-05-29 03:15] [ALPM-SCRIPTLET] ===> Redistribution of VBoxGuestAdditions.iso from the binary packages
[2017-05-29 03:15] [ALPM-SCRIPTLET] ===> on www.virtualbox.org with Arch Linux has been granted by
[2017-05-29 03:15] [ALPM-SCRIPTLET] ===> InnoTek Systemberatung GmbH.
[2017-05-29 03:15] [ALPM-SCRIPTLET] ===>
[2017-05-29 03:15] [ALPM-SCRIPTLET] ===> By using this package you accept
[2017-05-29 03:15] [ALPM-SCRIPTLET] ===> the VirtualBox Personal Use and Evaluation License (PUEL)
[2017-05-29 03:15] [ALPM-SCRIPTLET] ===> which can be found here: http://virtualbox.org/wiki/VirtualBox_PUEL
[2017-05-29 03:15] [ALPM-SCRIPTLET] ===>
[2017-05-29 03:15] [ALPM-SCRIPTLET] ===> If you do not accept this license, you must remove the package immediately.
[2017-05-29 03:15] [ALPM-SCRIPTLET] ===>
[2017-05-29 03:15] [ALPM-SCRIPTLET] 
[2017-05-29 03:15] [ALPM] transaction completed
[2017-05-29 03:15] [ALPM] running 'gtk-update-icon-cache.hook'...
[2017-05-29 03:15] [ALPM] running 'systemd-sysusers.hook'...
[2017-05-29 03:15] [ALPM] running 'systemd-update.hook'...
[2017-05-29 03:15] [ALPM] running 'update-desktop-database.hook'...
[2017-05-29 03:15] [ALPM] running 'update-mime-database.hook'...
[2017-05-29 05:34] [PACMAN] Running 'pacman -S xscreensaver'
[2017-05-29 05:34] [ALPM] transaction started
[2017-05-29 05:34] [ALPM] installed libglade (2.6.4-5)
[2017-05-29 05:34] [ALPM] installed glu (9.0.0-4)
[2017-05-29 05:34] [ALPM] installed xorg-appres (1.0.4-1)
[2017-05-29 05:34] [ALPM] installed perl-encode-locale (1.05-1)
[2017-05-29 05:34] [ALPM] installed perl-http-date (6.02-2)
[2017-05-29 05:34] [ALPM] installed perl-file-listing (6.04-2)
[2017-05-29 05:34] [ALPM] installed perl-html-tagset (3.20-4)
[2017-05-29 05:34] [ALPM] installed perl-html-parser (3.72-2)
[2017-05-29 05:34] [ALPM] installed perl-lwp-mediatypes (6.02-2)
[2017-05-29 05:34] [ALPM] installed perl-uri (1.71-1)
[2017-05-29 05:34] [ALPM] installed perl-io-html (1.001-1)
[2017-05-29 05:34] [ALPM] installed perl-http-message (6.11-2)
[2017-05-29 05:34] [ALPM] installed perl-http-cookies (6.03-1)
[2017-05-29 05:34] [ALPM] installed perl-http-daemon (6.01-2)
[2017-05-29 05:34] [ALPM] installed perl-http-negotiate (6.01-2)
[2017-05-29 05:34] [ALPM] installed perl-net-http (6.15-1)
[2017-05-29 05:34] [ALPM] installed perl-www-robotrules (6.02-2)
[2017-05-29 05:34] [ALPM] installed perl-try-tiny (0.28-1)
[2017-05-29 05:34] [ALPM] installed perl-libwww (6.26-1)
[2017-05-29 05:34] [ALPM] installed xscreensaver (5.36-1)
[2017-05-29 05:34] [ALPM] transaction completed
[2017-05-29 05:34] [ALPM] running 'systemd-update.hook'...
[2017-05-29 05:34] [ALPM] running 'update-desktop-database.hook'...
[2017-05-29 07:01] [PACMAN] Running 'pacman -S emacs'
[2017-05-29 07:03] [ALPM] transaction started
[2017-05-29 07:03] [ALPM] installed gpm (1.20.7-7)
[2017-05-29 07:03] [ALPM] installed giflib (5.1.4-1)
[2017-05-29 07:03] [ALPM] installed libxpm (3.5.12-1)
[2017-05-29 07:03] [ALPM] installed libxaw (1.0.13-1)
[2017-05-29 07:03] [ALPM] installed libotf (0.9.13-2)
[2017-05-29 07:03] [ALPM] installed m17n-db (1.7.0-1)
[2017-05-29 07:03] [ALPM] installed fribidi (0.19.7-1)
[2017-05-29 07:03] [ALPM] installed libwebp (0.6.0-1)
[2017-05-29 07:03] [ALPM] installed gd (2.2.4-2)
[2017-05-29 07:03] [ALPM] installed m17n-lib (1.7.0-1)
[2017-05-29 07:03] [ALPM] installed dbus-glib (0.108-1)
[2017-05-29 07:03] [ALPM] installed gconf (3.2.6-5)
[2017-05-29 07:03] [ALPM] installed lcms2 (2.8-2)
[2017-05-29 07:03] [ALPM] installed liblqr (0.4.2-1)
[2017-05-29 07:03] [ALPM] installed ocl-icd (2.2.11-1)
[2017-05-29 07:03] [ALPM] installed imagemagick (6.9.8.6-1)
[2017-05-29 07:03] [ALPM] installed emacs (25.2-1)
[2017-05-29 07:03] [ALPM] transaction completed
[2017-05-29 07:03] [ALPM] running 'gio-querymodules.hook'...
[2017-05-29 07:03] [ALPM] running 'gtk-update-icon-cache.hook'...
[2017-05-29 07:03] [ALPM] running 'systemd-update.hook'...
[2017-05-29 07:03] [ALPM] running 'texinfo-install.hook'...
[2017-05-29 07:03] [ALPM] running 'update-desktop-database.hook'...
[2017-05-29 07:03] [PACMAN] Running 'pacman -S shadowsocks shadowsocks-libev'
[2017-05-29 07:05] [ALPM] transaction started
[2017-05-29 07:05] [ALPM] installed python (3.6.1-1)
[2017-05-29 07:05] [ALPM] installed python-pyparsing (2.2.0-1)
[2017-05-29 07:05] [ALPM] installed python-six (1.10.0-3)
[2017-05-29 07:05] [ALPM] installed python-packaging (16.8-2)
[2017-05-29 07:05] [ALPM] installed python-appdirs (1.4.3-1)
[2017-05-29 07:05] [ALPM] installed python-setuptools (1:35.0.2-1)
[2017-05-29 07:05] [ALPM] installed shadowsocks (2.9.1-1)
[2017-05-29 07:05] [ALPM-SCRIPTLET] You can use profiled systemd units to start/stop shadowsocks: (Profiles are placed under /etc/shadowsocks/*.json)
[2017-05-29 07:05] [ALPM-SCRIPTLET] # systemctl start/stop shadowsocks[-server]@<conf-name>
[2017-05-29 07:05] [ALPM] installed mbedtls (2.4.2-1)
[2017-05-29 07:05] [ALPM] installed libsodium (1.0.12-1)
[2017-05-29 07:05] [ALPM] installed udns (0.4-2)
[2017-05-29 07:05] [ALPM] installed libcork (0.15.0-1)
[2017-05-29 07:05] [ALPM] installed libcorkipset (1.1.1+20150311-1)
[2017-05-29 07:05] [ALPM] installed libbloom (1.4-1)
[2017-05-29 07:05] [ALPM] installed shadowsocks-libev (3.0.6-1)
[2017-05-29 07:05] [ALPM] transaction completed
[2017-05-29 07:05] [ALPM] running 'systemd-update.hook'...
[2017-05-29 07:05] [PACMAN] Running 'pacman -S git'
[2017-05-29 07:06] [ALPM] transaction started
[2017-05-29 07:06] [ALPM] installed perl-error (0.17024-1)
[2017-05-29 07:06] [ALPM] installed git (2.13.0-1)
[2017-05-29 07:06] [ALPM] transaction completed
[2017-05-29 07:06] [ALPM] running 'systemd-update.hook'...
[2017-05-31 00:55] [PACMAN] Running 'pacman -Syyu'
[2017-05-31 00:55] [PACMAN] synchronizing package lists
[2017-05-31 00:55] [PACMAN] starting full system upgrade
[2017-05-31 00:57] [PACMAN] Running 'pacman -Syu'
[2017-05-31 00:57] [PACMAN] synchronizing package lists
[2017-05-31 00:57] [PACMAN] starting full system upgrade
[2017-05-31 01:03] [ALPM] transaction started
[2017-05-31 01:03] [ALPM] upgraded glibc (2.25-1 -> 2.25-2)
[2017-05-31 01:03] [ALPM-SCRIPTLET] Generating locales...
[2017-05-31 01:03] [ALPM-SCRIPTLET]   en_US.UTF-8... done
[2017-05-31 01:03] [ALPM-SCRIPTLET] Generation complete.
[2017-05-31 01:03] [ALPM] upgraded binutils (2.28.0-2 -> 2.28.0-3)
[2017-05-31 01:03] [ALPM] upgraded gcc-libs (6.3.1-2 -> 7.1.1-2)
[2017-05-31 01:03] [ALPM] upgraded gcc (6.3.1-2 -> 7.1.1-2)
[2017-05-31 01:03] [ALPM] upgraded libtool (2.4.6-7 -> 2.4.6-8)
[2017-05-31 01:03] [ALPM] upgraded krb5 (1.15-1 -> 1.15.1-1)
[2017-05-31 01:03] [ALPM] upgraded imagemagick (6.9.8.6-1 -> 6.9.8.8-1)
[2017-05-31 01:03] [ALPM] upgraded linux (4.11.2-1 -> 4.11.3-1)
[2017-05-31 01:03] [ALPM-SCRIPTLET] >>> Updating module dependencies. Please wait ...
[2017-05-31 01:03] [ALPM] upgraded sudo (1.8.20-1 -> 1.8.20.p1-1)
[2017-05-31 01:03] [ALPM] transaction completed
[2017-05-31 01:03] [ALPM] running '90-linux.hook'...
[2017-05-31 01:03] [ALPM-SCRIPTLET] ==> Building image from preset: /etc/mkinitcpio.d/linux.preset: 'default'
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> -k /boot/vmlinuz-linux -c /etc/mkinitcpio.conf -g /boot/initramfs-linux.img
[2017-05-31 01:03] [ALPM-SCRIPTLET] ==> Starting build: 4.11.3-1-ARCH
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [base]
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [systemd]
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [autodetect]
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [modconf]
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [block]
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [sd-encrypt]
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [sd-lvm2]
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [filesystems]
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [keyboard]
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [fsck]
[2017-05-31 01:03] [ALPM-SCRIPTLET] ==> Generating module dependencies
[2017-05-31 01:03] [ALPM-SCRIPTLET] ==> Creating gzip-compressed initcpio image: /boot/initramfs-linux.img
[2017-05-31 01:03] [ALPM-SCRIPTLET] ==> Image generation successful
[2017-05-31 01:03] [ALPM-SCRIPTLET] ==> Building image from preset: /etc/mkinitcpio.d/linux.preset: 'fallback'
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> -k /boot/vmlinuz-linux -c /etc/mkinitcpio.conf -g /boot/initramfs-linux-fallback.img -S autodetect
[2017-05-31 01:03] [ALPM-SCRIPTLET] ==> Starting build: 4.11.3-1-ARCH
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [base]
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [systemd]
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [modconf]
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [block]
[2017-05-31 01:03] [ALPM-SCRIPTLET] ==> WARNING: Possibly missing firmware for module: wd719x
[2017-05-31 01:03] [ALPM-SCRIPTLET] ==> WARNING: Possibly missing firmware for module: aic94xx
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [sd-encrypt]
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [sd-lvm2]
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [filesystems]
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [keyboard]
[2017-05-31 01:03] [ALPM-SCRIPTLET]   -> Running build hook: [fsck]
[2017-05-31 01:03] [ALPM-SCRIPTLET] ==> Generating module dependencies
[2017-05-31 01:03] [ALPM-SCRIPTLET] ==> Creating gzip-compressed initcpio image: /boot/initramfs-linux-fallback.img
[2017-05-31 01:03] [ALPM-SCRIPTLET] ==> Image generation successful
[2017-05-31 01:03] [ALPM] running 'systemd-tmpfiles.hook'...
[2017-05-31 01:03] [ALPM] running 'systemd-update.hook'...
[2017-05-31 01:03] [ALPM] running 'texinfo-install.hook'...
[2017-05-31 01:07] [PACMAN] Running 'pacman -Sc --noconfirm'
[2017-05-31 01:10] [PACMAN] Running 'pacman -S pkgfile'
[2017-05-31 01:10] [ALPM] transaction started
[2017-05-31 01:10] [ALPM] installed pkgfile (17-1)
[2017-05-31 01:10] [ALPM-SCRIPTLET] ==> Run 'pkgfile --update' to initialize the database
[2017-05-31 01:10] [ALPM] transaction completed
[2017-05-31 01:10] [ALPM] running 'systemd-update.hook'...
[2017-05-31 03:20] [PACMAN] Running 'pacman -S vlc smplayer'
[2017-05-31 03:23] [ALPM] transaction started
[2017-05-31 03:23] [ALPM] installed a52dec (0.7.4-9)
[2017-05-31 03:23] [ALPM] installed libdvbpsi (1:1.3.1-1)
[2017-05-31 03:23] [ALPM] installed libdca (0.0.5-4)
[2017-05-31 03:23] [ALPM] installed sdl_image (1.2.12-4)
[2017-05-31 03:23] [ALPM] installed libdvdread (5.0.4-1)
[2017-05-31 03:23] [ALPM] installed libdvdnav (5.0.3-1)
[2017-05-31 03:23] [ALPM] installed libkate (0.4.1-5)
[2017-05-31 03:23] [ALPM] installed libtiger (0.3.4-4)
[2017-05-31 03:23] [ALPM] installed lua (5.3.4-1)
[2017-05-31 03:23] [ALPM] installed libebml (1.3.4-2)
[2017-05-31 03:23] [ALPM] installed libmatroska (1.4.7-1)
[2017-05-31 03:23] [ALPM] installed zvbi (0.2.35-1)
[2017-05-31 03:23] [ALPM] installed taglib (1.11.1-1)
[2017-05-31 03:23] [ALPM] installed libmpcdec (1:0.1+r475-1)
[2017-05-31 03:23] [ALPM] installed gsm (1.0.16-1)
[2017-05-31 03:23] [ALPM] installed lame (3.99.5-3)
[2017-05-31 03:23] [ALPM] installed libass (0.13.6-1)
[2017-05-31 03:23] [ALPM] installed libbluray (1.0.0-1)
[2017-05-31 03:23] [ALPM] installed libmodplug (0.8.8.5-2)
[2017-05-31 03:23] [ALPM] installed libsoxr (0.1.2-1)
[2017-05-31 03:23] [ALPM] installed libssh (0.7.5-1)
[2017-05-31 03:23] [ALPM] installed libtheora (1.1.1-3)
[2017-05-31 03:23] [ALPM] installed libva (1.8.2-1)
[2017-05-31 03:23] [ALPM] installed libvdpau (1.1.1-2)
[2017-05-31 03:23] [ALPM] installed opencore-amr (0.1.5-1)
[2017-05-31 03:23] [ALPM] installed openjpeg (1.5.2-1)
[2017-05-31 03:23] [ALPM] installed opus (1.1.5-1)
[2017-05-31 03:23] [ALPM] installed orc (0.4.26+2+g249c709-1)
[2017-05-31 03:23] [ALPM] installed schroedinger (1.0.11-3)
[2017-05-31 03:23] [ALPM] installed speexdsp (1.2rc3-2)
[2017-05-31 03:23] [ALPM] installed speex (1.2.0-1)
[2017-05-31 03:23] [ALPM] installed v4l-utils (1.12.5-1)
[2017-05-31 03:23] [ALPM] installed xvidcore (1.3.4-1)
[2017-05-31 03:23] [ALPM] installed dcadec (0.2.0-1)
[2017-05-31 03:23] [ALPM] installed vid.stab (1.1-1)
[2017-05-31 03:23] [ALPM] installed libx264-10bit (2:148.20170519-1)
[2017-05-31 03:23] [ALPM] installed x265 (2.4-1)
[2017-05-31 03:23] [ALPM] installed ffmpeg2.8 (2.8.11-9)
[2017-05-31 03:23] [ALPM] installed faad2 (2.7-4)
[2017-05-31 03:23] [ALPM] installed libupnp (1.6.21-1)
[2017-05-31 03:23] [ALPM] installed libshout (1:2.4.1-3)
[2017-05-31 03:23] [ALPM] installed libmad (0.15.1b-7)
[2017-05-31 03:23] [ALPM] installed libmpeg2 (0.5.1-5)
[2017-05-31 03:23] [ALPM] installed libtar (1.2.20-2)
[2017-05-31 03:23] [ALPM] installed vlc (2.2.6-1)
[2017-05-31 03:23] [ALPM] installed qt5-script (5.8.0-1)
[2017-05-31 03:23] [ALPM] installed zita-alsa-pcmi (0.2.0-3)
[2017-05-31 03:23] [ALPM] installed zita-resampler (1.3.0-5)
[2017-05-31 03:23] [ALPM] installed jack (0.125.0-3)
[2017-05-31 03:23] [ALPM] installed libraw1394 (2.1.2-1)
[2017-05-31 03:23] [ALPM] installed libavc1394 (0.5.4-2)
[2017-05-31 03:23] [ALPM] installed libiec61883 (1.2.0-4)
[2017-05-31 03:23] [ALPM] installed openjpeg2 (2.1.2-2)
[2017-05-31 03:23] [ALPM] installed sdl2 (2.0.5-3)
[2017-05-31 03:23] [ALPM] installed ffmpeg (1:3.3.1-9)
[2017-05-31 03:23] [ALPM] installed libcddb (1.3.2-4)
[2017-05-31 03:23] [ALPM] installed libcdio (0.94-2)
[2017-05-31 03:23] [ALPM] installed libcdio-paranoia (10.2+0.94+1-2)
[2017-05-31 03:23] [ALPM] installed scrnsaverproto (1.2.2-2)
[2017-05-31 03:23] [ALPM] installed libxss (1.2.2-2)
[2017-05-31 03:23] [ALPM] installed videoproto (2.3.3-1)
[2017-05-31 03:23] [ALPM] installed libxv (1.0.11-1)
[2017-05-31 03:23] [ALPM] installed libid3tag (0.15.1b-8)
[2017-05-31 03:23] [ALPM] installed imlib2 (1.4.10-1)
[2017-05-31 03:23] [ALPM] installed libcaca (0.99.beta19-1)
[2017-05-31 03:23] [ALPM] installed xorg-xset (1.2.3-1)
[2017-05-31 03:23] [ALPM] installed xdg-utils (1.1.2-1)
[2017-05-31 03:23] [ALPM] installed lua52 (5.2.4-2)
[2017-05-31 03:23] [ALPM] installed libcap-ng (0.7.8-1)
[2017-05-31 03:23] [ALPM] installed talloc (2.1.9-1)
[2017-05-31 03:23] [ALPM] installed libbsd (0.8.3-2)
[2017-05-31 03:23] [ALPM] installed libwbclient (4.5.10-1)
[2017-05-31 03:23] [ALPM] installed cifs-utils (6.7-2)
[2017-05-31 03:23] [ALPM] installed tdb (1.3.12-1)
[2017-05-31 03:23] [ALPM] installed tevent (1:0.9.31-1)
[2017-05-31 03:23] [ALPM] installed ldb (1.1.29-1)
[2017-05-31 03:23] [ALPM] installed smbclient (4.5.10-1)
[2017-05-31 03:23] [ALPM] installed vamp-plugin-sdk (2.6-1)
[2017-05-31 03:23] [ALPM] installed rubberband (1.8.1-3)
[2017-05-31 03:23] [ALPM] installed uchardet (0.0.6-1)
[2017-05-31 03:23] [ALPM] installed mpv (1:0.25.0-3)
[2017-05-31 03:23] [ALPM] installed smplayer (17.5.0-1)
[2017-05-31 03:23] [ALPM] transaction completed
[2017-05-31 03:23] [ALPM] running 'gtk-update-icon-cache.hook'...
[2017-05-31 03:23] [ALPM] running 'systemd-update.hook'...
[2017-05-31 03:23] [ALPM] running 'texinfo-install.hook'...
[2017-05-31 03:23] [ALPM] running 'update-desktop-database.hook'...
[2017-05-31 03:23] [ALPM] running 'update-vlc-plugin-cache.hook'...
[2017-06-01 01:00] [PACMAN] Running 'pacman -Syyu'
[2017-06-01 01:00] [PACMAN] synchronizing package lists
[2017-06-01 01:00] [PACMAN] starting full system upgrade
[2017-06-01 01:00] [ALPM] transaction started
[2017-06-01 01:00] [ALPM] upgraded fontconfig (2.12.1-4 -> 2.12.3-1)
[2017-06-01 01:00] [ALPM-SCRIPTLET] Rebuilding fontconfig cache... done.
[2017-06-01 01:00] [ALPM] transaction completed
[2017-06-01 01:00] [ALPM] running 'systemd-update.hook'...
[2017-06-01 02:16] [PACMAN] Running 'pacman -S python-pylint python2-pylint'
[2017-06-01 02:16] [ALPM] transaction started
[2017-06-01 02:16] [ALPM] installed python-lazy-object-proxy (1.3.1-1)
[2017-06-01 02:16] [ALPM] installed python-wrapt (1.10.10-1)
[2017-06-01 02:16] [ALPM] installed python-astroid (1.5.2-1)
[2017-06-01 02:16] [ALPM] installed python-mccabe (0.6.1-1)
[2017-06-01 02:16] [ALPM] installed python-isort (4.2.5-2)
[2017-06-01 02:16] [ALPM] installed python-pylint (1.7.1-1)
[2017-06-01 02:16] [ALPM] installed python2-six (1.10.0-3)
[2017-06-01 02:16] [ALPM] installed python2-lazy-object-proxy (1.3.1-1)
[2017-06-01 02:16] [ALPM] installed python2-wrapt (1.10.10-1)
[2017-06-01 02:16] [ALPM] installed python2-singledispatch (3.4.0.3-2)
[2017-06-01 02:16] [ALPM] installed python2-enum34 (1.1.6-1)
[2017-06-01 02:16] [ALPM] installed python2-backports (1.0-1)
[2017-06-01 02:16] [ALPM] installed python2-backports.functools_lru_cache (1.4-2)
[2017-06-01 02:16] [ALPM] installed python2-astroid (1.5.2-1)
[2017-06-01 02:16] [ALPM] installed python2-pyparsing (2.2.0-1)
[2017-06-01 02:16] [ALPM] installed python2-packaging (16.8-2)
[2017-06-01 02:16] [ALPM] installed python2-appdirs (1.4.3-1)
[2017-06-01 02:16] [ALPM] installed python2-setuptools (1:35.0.2-1)
[2017-06-01 02:16] [ALPM] installed python2-mccabe (0.6.1-1)
[2017-06-01 02:16] [ALPM] installed python2-isort (4.2.5-2)
[2017-06-01 02:16] [ALPM] installed python2-configparser (3.5.0-1)
[2017-06-01 02:16] [ALPM] installed python2-pylint (1.7.1-1)
[2017-06-01 02:16] [ALPM] transaction completed
[2017-06-01 02:16] [ALPM] running 'systemd-update.hook'...
[2017-06-01 02:22] [PACMAN] Running 'pacman -S python-requests python2-requests'
[2017-06-01 02:22] [ALPM] transaction started
[2017-06-01 02:22] [ALPM] installed python-urllib3 (1.21.1-1)
[2017-06-01 02:22] [ALPM] installed python-chardet (3.0.3-1)
[2017-06-01 02:22] [ALPM] installed python-requests (2.14.2-1)
[2017-06-01 02:22] [ALPM] installed python2-urllib3 (1.21.1-1)
[2017-06-01 02:22] [ALPM] installed python2-chardet (3.0.3-1)
[2017-06-01 02:22] [ALPM] installed python2-requests (2.14.2-1)
[2017-06-01 02:22] [ALPM] transaction completed
[2017-06-01 02:22] [ALPM] running 'systemd-update.hook'...
[2017-06-01 02:23] [PACMAN] Running 'pacman -S python-beautifulsoup4 python2-beautifulsoup4'
[2017-06-01 02:23] [ALPM] transaction started
[2017-06-01 02:23] [ALPM] installed python-beautifulsoup4 (4.6.0-1)
[2017-06-01 02:23] [ALPM] installed python2-beautifulsoup4 (4.6.0-1)
[2017-06-01 02:23] [ALPM] transaction completed
[2017-06-01 02:23] [ALPM] running 'systemd-update.hook'...
[2017-06-01 02:23] [PACMAN] Running 'pacman -S python-selenium python2-selenium'
[2017-06-01 02:23] [ALPM] transaction started
[2017-06-01 02:23] [ALPM] installed python-selenium (3.4.3-1)
[2017-06-01 02:23] [ALPM] installed python2-selenium (3.4.3-1)
[2017-06-01 02:23] [ALPM] transaction completed
[2017-06-01 02:23] [ALPM] running 'systemd-update.hook'...
[2017-06-01 09:34] [PACMAN] Running 'pacman -Syyu'
[2017-06-01 09:34] [PACMAN] synchronizing package lists
[2017-06-01 09:34] [PACMAN] starting full system upgrade
[2017-06-01 09:35] [ALPM] transaction started
[2017-06-01 09:35] [ALPM] upgraded python-setuptools (1:35.0.2-1 -> 1:36.0.0-1)
[2017-06-01 09:35] [ALPM] upgraded python2-setuptools (1:35.0.2-1 -> 1:36.0.0-1)
[2017-06-01 09:35] [ALPM] transaction completed
[2017-06-01 09:35] [ALPM] running 'systemd-update.hook'...
[2017-06-01 09:35] [PACMAN] Running 'pacman -Sc --noconfirm'
[2017-06-02 01:23] [PACMAN] Running 'pacman -S unzip'
[2017-06-02 01:23] [ALPM] transaction started
[2017-06-02 01:23] [ALPM] installed unzip (6.0-12)
[2017-06-02 01:23] [ALPM] transaction completed
[2017-06-02 01:23] [ALPM] running 'systemd-update.hook'...
[2017-06-02 06:41] [PACMAN] Running 'pacman -Syyu'
[2017-06-02 06:41] [PACMAN] synchronizing package lists
[2017-06-02 06:41] [PACMAN] starting full system upgrade
[2017-06-02 06:42] [ALPM] transaction started
[2017-06-02 06:42] [ALPM] upgraded diffutils (3.5-1 -> 3.6-1)
[2017-06-02 06:42] [ALPM] upgraded file (5.30-1 -> 5.31-1)
